Date,seven_day_rolling_avg,Location,region,measureid,fractionid
2021-02-19,2.33333333333333,Halifax Halifax,Halifax,covN2,solid
2021-02-22,1.66666666666667,Halifax Halifax,Halifax,covN2,solid
2021-02-24,1.66666666666667,Halifax Halifax,Halifax,covN2,solid
2021-02-26,2.33333333333333,Halifax Halifax,Halifax,covN2,solid
2021-03-01,2.33333333333333,Halifax Halifax,Halifax,covN2,solid
2021-03-03,1.66666666666667,Halifax Halifax,Halifax,covN2,solid
2021-03-05,1.66666666666667,Halifax Halifax,Halifax,covN2,solid
2021-03-08,1.66666666666667,Halifax Halifax,Halifax,covN2,solid
2021-03-10,1.66666666666667,Halifax Halifax,Halifax,covN2,solid
2021-03-12,1,Halifax Halifax,Halifax,covN2,solid
2021-03-15,1,Halifax Halifax,Halifax,covN2,solid
2021-03-17,1,Halifax Halifax,Halifax,covN2,solid
2021-03-19,1.66666666666667,Halifax Halifax,Halifax,covN2,solid
2021-03-22,2.33333333333333,Halifax Halifax,Halifax,covN2,solid
2021-03-24,3,Halifax Halifax,Halifax,covN2,solid
2021-03-26,2.33333333333333,Halifax Halifax,Halifax,covN2,solid
2021-03-29,1.66666666666667,Halifax Halifax,Halifax,covN2,solid
2021-03-31,1,Halifax Halifax,Halifax,covN2,solid
2021-04-05,1,Halifax Halifax,Halifax,covN2,solid
2021-04-07,2,Halifax Halifax,Halifax,covN2,solid
2021-04-12,3,Halifax Halifax,Halifax,covN2,solid
2021-04-14,4.495875,Halifax Halifax,Halifax,covN2,solid
2021-04-19,4.495875,Halifax Halifax,Halifax,covN2,solid
2021-04-21,6.14213,Halifax Halifax,Halifax,covN2,solid
2021-04-26,16.186915,Halifax Halifax,Halifax,covN2,solid
2021-04-28,37.79393,Halifax Halifax,Halifax,covN2,solid
2021-05-03,50.697815,Halifax Halifax,Halifax,covN2,solid
2021-05-05,55.1528625,Halifax Halifax,Halifax,covN2,solid
2021-05-10,40.136715,Halifax Halifax,Halifax,covN2,solid
2021-05-12,28.026235,Halifax Halifax,Halifax,covN2,solid
2021-05-17,29.526715,Halifax Halifax,Halifax,covN2,solid
2021-05-19,23.667275,Halifax Halifax,Halifax,covN2,solid
2021-05-24,22.1269825,Halifax Halifax,Halifax,covN2,solid
2021-05-26,15.494095,Halifax Halifax,Halifax,covN2,solid
2021-05-31,6.601385,Halifax Halifax,Halifax,covN2,solid
2021-06-02,2,Halifax Halifax,Halifax,covN2,solid
2021-06-07,11.6059875,Halifax Halifax,Halifax,covN2,solid
2021-06-09,15.2612375,Halifax Halifax,Halifax,covN2,solid
2021-06-14,6.65525,Halifax Halifax,Halifax,covN2,solid
2021-06-16,3.880835,Halifax Halifax,Halifax,covN2,solid
2021-06-21,7.47782,Halifax Halifax,Halifax,covN2,solid
2021-06-23,7.094535,Halifax Halifax,Halifax,covN2,solid
2021-06-28,3.49755,Halifax Halifax,Halifax,covN2,solid
2021-06-30,3,Halifax Halifax,Halifax,covN2,solid
2021-07-05,3.483745,Halifax Halifax,Halifax,covN2,solid
2021-07-07,4.1600675,Halifax Halifax,Halifax,covN2,solid
2021-07-12,3.6763225,Halifax Halifax,Halifax,covN2,solid
2021-07-14,3,Halifax Halifax,Halifax,covN2,solid
2021-07-19,2,Halifax Halifax,Halifax,covN2,solid
2021-07-22,2,Halifax Halifax,Halifax,covN2,solid
2021-07-26,2,Halifax Halifax,Halifax,covN2,solid
