date,seven_day_rolling_avg,location,region,measureID,fractionID,viral_load,province_abbr,region_pop,pruid,province,province_pop
2020-12-03,45.0884083333333,Vancouver Annacis Island,Vancouver,covN2,solid,50.5286,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2020-12-06,45.8425633333333,Vancouver Annacis Island,Vancouver,covN2,solid,42.80409,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2020-12-08,34.4959666666667,Vancouver Annacis Island,Vancouver,covN2,solid,10.15521,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2020-12-10,27.6919716666667,Vancouver Annacis Island,Vancouver,covN2,solid,30.116615,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2020-12-13,21.2069983333333,Vancouver Annacis Island,Vancouver,covN2,solid,23.34917,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2020-12-15,36.2040666666667,Vancouver Annacis Island,Vancouver,covN2,solid,55.146415,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2020-12-17,35.3242566666667,Vancouver Annacis Island,Vancouver,covN2,solid,27.477185,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2020-12-20,30.1552283333333,Vancouver Annacis Island,Vancouver,covN2,solid,7.842085,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2020-12-21,25.37405125,Vancouver Annacis Island,Vancouver,covN2,solid,11.03052,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2020-12-22,13.83199125,Vancouver Annacis Island,Vancouver,covN2,solid,8.978175,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2020-12-28,41.6497075,Vancouver Annacis Island,Vancouver,covN2,solid,74.32124,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2020-12-29,53.206905,Vancouver Annacis Island,Vancouver,covN2,solid,32.09257,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-01-03,45.5781933333333,Vancouver Annacis Island,Vancouver,covN2,solid,30.32077,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-01-05,29.095055,Vancouver Annacis Island,Vancouver,covN2,solid,27.86934,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-01-07,24.1272,Vancouver Annacis Island,Vancouver,covN2,solid,14.19149,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-01-10,21.2526966666667,Vancouver Annacis Island,Vancouver,covN2,solid,21.69726,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-01-12,15.23728,Vancouver Annacis Island,Vancouver,covN2,solid,9.82309,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-01-14,20.47279,Vancouver Annacis Island,Vancouver,covN2,solid,29.89802,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-01-17,20.2321316666667,Vancouver Annacis Island,Vancouver,covN2,solid,20.975285,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-01-19,21.09489,Vancouver Annacis Island,Vancouver,covN2,solid,12.411365,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-01-21,18.2651533333333,Vancouver Annacis Island,Vancouver,covN2,solid,21.40881,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-01-24,18.938355,Vancouver Annacis Island,Vancouver,covN2,solid,22.99489,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-01-26,20.1317333333333,Vancouver Annacis Island,Vancouver,covN2,solid,15.9915,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-01-28,19.0747366666667,Vancouver Annacis Island,Vancouver,covN2,solid,18.23782,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-01-31,15.3955883333333,Vancouver Annacis Island,Vancouver,covN2,solid,11.957445,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-02-02,15.5816666666667,Vancouver Annacis Island,Vancouver,covN2,solid,16.549735,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-02-04,13.9354766666667,Vancouver Annacis Island,Vancouver,covN2,solid,13.29925,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-02-07,14.8876883333333,Vancouver Annacis Island,Vancouver,covN2,solid,14.81408,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-02-09,24.42763,Vancouver Annacis Island,Vancouver,covN2,solid,45.16956,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-02-11,26.814635,Vancouver Annacis Island,Vancouver,covN2,solid,20.460265,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-02-14,29.5207533333333,Vancouver Annacis Island,Vancouver,covN2,solid,22.932435,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-02-16,22.4436166666667,Vancouver Annacis Island,Vancouver,covN2,solid,23.93815,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-02-18,26.20137,Vancouver Annacis Island,Vancouver,covN2,solid,31.733525,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-02-21,22.81091,Vancouver Annacis Island,Vancouver,covN2,solid,12.761055,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-02-23,26.0288783333333,Vancouver Annacis Island,Vancouver,covN2,solid,33.592055,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-02-25,22.4673216666667,Vancouver Annacis Island,Vancouver,covN2,solid,21.048855,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-02-28,24.5041633333333,Vancouver Annacis Island,Vancouver,covN2,solid,18.87158,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-03-02,18.4992383333333,Vancouver Annacis Island,Vancouver,covN2,solid,15.57728,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-03-04,20.8992983333333,Vancouver Annacis Island,Vancouver,covN2,solid,28.249035,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-03-07,23.81229,Vancouver Annacis Island,Vancouver,covN2,solid,27.610555,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-03-09,38.2232316666667,Vancouver Annacis Island,Vancouver,covN2,solid,58.810105,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-03-11,53.4272783333333,Vancouver Annacis Island,Vancouver,covN2,solid,73.861175,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-03-14,67.9402733333333,Vancouver Annacis Island,Vancouver,covN2,solid,71.14954,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-03-16,61.133195,Vancouver Annacis Island,Vancouver,covN2,solid,38.38887,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-03-18,63.29654,Vancouver Annacis Island,Vancouver,covN2,solid,80.35121,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-03-21,55.683455,Vancouver Annacis Island,Vancouver,covN2,solid,48.310285,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-03-23,59.97944,Vancouver Annacis Island,Vancouver,covN2,solid,51.276825,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-03-25,50.2330033333333,Vancouver Annacis Island,Vancouver,covN2,solid,51.1119,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-03-28,42.7281866666667,Vancouver Annacis Island,Vancouver,covN2,solid,25.795835,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-03-30,43.6779216666667,Vancouver Annacis Island,Vancouver,covN2,solid,54.12603,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-04-01,100.527126666667,Vancouver Annacis Island,Vancouver,covN2,solid,221.659515,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-04-04,105.811148333333,Vancouver Annacis Island,Vancouver,covN2,solid,41.6479,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-04-08,51.3737325,Vancouver Annacis Island,Vancouver,covN2,solid,61.099565,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-04-11,64.00455,Vancouver Annacis Island,Vancouver,covN2,solid,66.909535,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-04-15,102.008085,Vancouver Annacis Island,Vancouver,covN2,solid,137.106635,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-04-18,89.92348,Vancouver Annacis Island,Vancouver,covN2,solid,42.740325,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-04-22,51.015155,Vancouver Annacis Island,Vancouver,covN2,solid,59.289985,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-04-25,61.6596625,Vancouver Annacis Island,Vancouver,covN2,solid,64.02934,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-04-29,62.228355,Vancouver Annacis Island,Vancouver,covN2,solid,60.42737,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-05-02,47.4482475,Vancouver Annacis Island,Vancouver,covN2,solid,34.469125,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-05-06,42.6884625,Vancouver Annacis Island,Vancouver,covN2,solid,50.9078,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-05-09,54.9477375,Vancouver Annacis Island,Vancouver,covN2,solid,58.987675,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-05-13,55.15654,Vancouver Annacis Island,Vancouver,covN2,solid,51.325405,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-05-16,45.4876075,Vancouver Annacis Island,Vancouver,covN2,solid,39.64981,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-05-20,35.23728,Vancouver Annacis Island,Vancouver,covN2,solid,30.82475,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-05-23,35.2057825,Vancouver Annacis Island,Vancouver,covN2,solid,39.586815,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-05-27,27.906525,Vancouver Annacis Island,Vancouver,covN2,solid,16.226235,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-05-30,17.7582175,Vancouver Annacis Island,Vancouver,covN2,solid,19.2902,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-06-03,16.2071725,Vancouver Annacis Island,Vancouver,covN2,solid,13.124145,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-06-06,10.2714375,Vancouver Annacis Island,Vancouver,covN2,solid,7.41873,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-06-10,12.30262,Vancouver Annacis Island,Vancouver,covN2,solid,17.18651,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-06-13,15.6997725,Vancouver Annacis Island,Vancouver,covN2,solid,14.213035,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-06-20,3.84662,Vancouver Annacis Island,Vancouver,covN2,solid,3.84662,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-06-24,6.06671,Vancouver Annacis Island,Vancouver,covN2,solid,8.2868,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-06-27,6.07056,Vancouver Annacis Island,Vancouver,covN2,solid,3.85432,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-07-01,3.65382,Vancouver Annacis Island,Vancouver,covN2,solid,3.45332,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-07-04,3.22666,Vancouver Annacis Island,Vancouver,covN2,solid,3,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-07-08,3,Vancouver Annacis Island,Vancouver,covN2,solid,3,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-07-11,3,Vancouver Annacis Island,Vancouver,covN2,solid,3,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-07-15,3,Vancouver Annacis Island,Vancouver,covN2,solid,3,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-07-18,3.74925,Vancouver Annacis Island,Vancouver,covN2,solid,4.4985,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-07-22,7.91078,Vancouver Annacis Island,Vancouver,covN2,solid,11.32306,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-07-25,7.843075,Vancouver Annacis Island,Vancouver,covN2,solid,4.36309,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-08-01,4.79543,Vancouver Annacis Island,Vancouver,covN2,solid,4.79543,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-08-05,11.9550125,Vancouver Annacis Island,Vancouver,covN2,solid,19.114595,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-08-08,18.14798,Vancouver Annacis Island,Vancouver,covN2,solid,17.181365,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-08-12,15.9405625,Vancouver Annacis Island,Vancouver,covN2,solid,14.69976,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-08-15,17.48778,Vancouver Annacis Island,Vancouver,covN2,solid,20.2758,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-08-19,16.9219625,Vancouver Annacis Island,Vancouver,covN2,solid,13.568125,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-08-22,16.5833375,Vancouver Annacis Island,Vancouver,covN2,solid,19.59855,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-08-26,24.8037475,Vancouver Annacis Island,Vancouver,covN2,solid,30.008945,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-08-29,26.125855,Vancouver Annacis Island,Vancouver,covN2,solid,22.242765,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-09-02,26.3638575,Vancouver Annacis Island,Vancouver,covN2,solid,30.48495,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-09-05,37.197925,Vancouver Annacis Island,Vancouver,covN2,solid,43.9109,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-09-09,42.9747725,Vancouver Annacis Island,Vancouver,covN2,solid,42.038645,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-09-12,73.56352,Vancouver Annacis Island,Vancouver,covN2,solid,105.088395,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-09-16,67.622145,Vancouver Annacis Island,Vancouver,covN2,solid,30.155895,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-09-19,42.0616525,Vancouver Annacis Island,Vancouver,covN2,solid,53.96741,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-09-23,41.61497,Vancouver Annacis Island,Vancouver,covN2,solid,29.26253,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-09-26,24.5038575,Vancouver Annacis Island,Vancouver,covN2,solid,19.745185,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-09-30,21.03462,Vancouver Annacis Island,Vancouver,covN2,solid,22.324055,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-10-03,23.4514475,Vancouver Annacis Island,Vancouver,covN2,solid,24.57884,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-10-07,28.564735,Vancouver Annacis Island,Vancouver,covN2,solid,32.55063,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-10-10,31.769155,Vancouver Annacis Island,Vancouver,covN2,solid,30.98768,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-10-14,33.0515525,Vancouver Annacis Island,Vancouver,covN2,solid,35.115425,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-10-17,30.686935,Vancouver Annacis Island,Vancouver,covN2,solid,26.258445,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-10-21,30.483615,Vancouver Annacis Island,Vancouver,covN2,solid,34.708785,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-10-24,28.652565,Vancouver Annacis Island,Vancouver,covN2,solid,22.596345,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-10-28,29.357545000000002,Vancouver Annacis Island,Vancouver,covN2,solid,36.118745,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-10-31,33.7932225,Vancouver Annacis Island,Vancouver,covN2,solid,31.4677,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-11-04,22.8727575,Vancouver Annacis Island,Vancouver,covN2,solid,14.277815,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-11-07,10.95373,Vancouver Annacis Island,Vancouver,covN2,solid,7.629645,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-11-11,9.372955,Vancouver Annacis Island,Vancouver,covN2,solid,11.116265,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-11-14,9.2924525,Vancouver Annacis Island,Vancouver,covN2,solid,7.46864,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-11-18,10.1650525,Vancouver Annacis Island,Vancouver,covN2,solid,12.861465,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-11-21,11.1035625,Vancouver Annacis Island,Vancouver,covN2,solid,9.34566,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-11-25,10.77555,Vancouver Annacis Island,Vancouver,covN2,solid,12.20544,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-11-28,7.60272,Vancouver Annacis Island,Vancouver,covN2,solid,3,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-12-02,7.125695,Vancouver Annacis Island,Vancouver,covN2,solid,11.25139,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-12-05,18.71974,Vancouver Annacis Island,Vancouver,covN2,solid,26.18809,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-12-09,17.175895,Vancouver Annacis Island,Vancouver,covN2,solid,8.1637,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-12-12,11.3810275,Vancouver Annacis Island,Vancouver,covN2,solid,14.598355,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-12-16,15.8902775,Vancouver Annacis Island,Vancouver,covN2,solid,17.1822,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-12-19,18.20106,Vancouver Annacis Island,Vancouver,covN2,solid,19.21992,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-12-23,66.5367425,Vancouver Annacis Island,Vancouver,covN2,solid,113.853565,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-12-26,106.6561225,Vancouver Annacis Island,Vancouver,covN2,solid,99.45868,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2021-12-30,155.94835,Vancouver Annacis Island,Vancouver,covN2,solid,212.43802,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-01-02,203.046175,Vancouver Annacis Island,Vancouver,covN2,solid,193.65433,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-01-06,394.2865025,Vancouver Annacis Island,Vancouver,covN2,solid,594.918675,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-01-09,536.5835425,Vancouver Annacis Island,Vancouver,covN2,solid,478.24841,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-01-13,644.11682,Vancouver Annacis Island,Vancouver,covN2,solid,809.98523,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-01-16,527.0855725,Vancouver Annacis Island,Vancouver,covN2,solid,244.185915,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-01-20,262.802145,Vancouver Annacis Island,Vancouver,covN2,solid,281.418375,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-01-23,266.589255,Vancouver Annacis Island,Vancouver,covN2,solid,251.760135,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-01-27,241.90486,Vancouver Annacis Island,Vancouver,covN2,solid,232.049585,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-01-30,167.6067975,Vancouver Annacis Island,Vancouver,covN2,solid,103.16401,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-02-03,88.152585,Vancouver Annacis Island,Vancouver,covN2,solid,73.14116,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-02-06,141.787145,Vancouver Annacis Island,Vancouver,covN2,solid,210.43313,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-02-10,154.6806175,Vancouver Annacis Island,Vancouver,covN2,solid,98.928105,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-02-13,67.4183725,Vancouver Annacis Island,Vancouver,covN2,solid,35.90864,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-02-17,77.4163625,Vancouver Annacis Island,Vancouver,covN2,solid,118.924085,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-02-20,69.9266775,Vancouver Annacis Island,Vancouver,covN2,solid,20.92927,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-02-24,39.4271325,Vancouver Annacis Island,Vancouver,covN2,solid,57.924995,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-02-27,41.8271775,Vancouver Annacis Island,Vancouver,covN2,solid,25.72936,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-03-06,30.6038,Vancouver Annacis Island,Vancouver,covN2,solid,30.6038,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-03-10,24.880955,Vancouver Annacis Island,Vancouver,covN2,solid,19.15811,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-03-13,15.18597,Vancouver Annacis Island,Vancouver,covN2,solid,11.21383,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-03-17,10.6452575,Vancouver Annacis Island,Vancouver,covN2,solid,10.076685,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-03-20,21.84613,Vancouver Annacis Island,Vancouver,covN2,solid,33.615575,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-03-24,23.181195,Vancouver Annacis Island,Vancouver,covN2,solid,12.746815,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-03-27,13.7857,Vancouver Annacis Island,Vancouver,covN2,solid,14.824585,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-03-31,39.959965,Vancouver Annacis Island,Vancouver,covN2,solid,65.095345,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-04-03,37.882915,Vancouver Annacis Island,Vancouver,covN2,solid,10.670485,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
2022-04-07,19.38403,Vancouver Annacis Island,Vancouver,covN2,solid,28.097575,BC,2642825,59,British Columbia / Colombie-Britannique,5000879
